ID~EntityTypeID~EntityID~CreateDate~UserID~ActingRole~Comment
'1'~'1'~'2490'~'2015-04-21 07:30:37'~'D1E3CF83-D381-496C-8FA9-DA88ED74132D'~'Supplier'~'asasdasd'
'2'~'2'~'4880'~'2015-04-21 07:40:09'~'D1E3CF83-D381-496C-8FA9-DA88ED74132D'~'Supplier'~'asddsa  updated'
'3'~'2'~'4900'~'2015-04-23 09:07:22'~'9D52766A-E1E3-4D3B-849D-9AEF6FFC4E8F'~'Supplier'~'Test'
'4'~'1'~'2509'~'2015-04-23 09:09:26'~'CD453D36-188E-4778-8CBF-E8655E47607E'~'ISS'~'test'
'5'~'1'~'2500'~'2015-04-23 09:33:45'~'CD453D36-188E-4778-8CBF-E8655E47607E'~'Purchasing'~'hghgh'
'6'~'1'~'2508'~'2015-04-23 09:54:52'~'CB51CB3D-5301-4ECE-889C-BE94911A3C2D'~'Supplier'~'Testing'
'7'~'1'~'2508'~'2015-04-23 09:56:29'~'CD453D36-188E-4778-8CBF-E8655E47607E'~'HGS'~'test'
'8'~'1'~'2508'~'2015-04-23 10:19:22'~'CD453D36-188E-4778-8CBF-E8655E47607E'~'Purchasing'~'Testing comments'
'9'~'1'~'2512'~'2015-04-24 18:44:45'~'66FC0F36-1060-4CDE-8AF7-7CF4DC076154'~'ISS'~'QA:  this is a rush, needed for summer menu re-set'
'10'~'1'~'2532'~'2015-05-05 09:50:07'~'9BCEE4CF-5226-46AE-80C8-D53ECAF9BA96'~'Supplier'~'Test'
'11'~'2'~'4911'~'2015-05-05 09:50:33'~'9BCEE4CF-5226-46AE-80C8-D53ECAF9BA96'~'Supplier'~'Test'
